VAR1,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,metro_dist_group
693,256.83687578,Private room,False,True,3,False,0,0,8,83,1,2.6381580667,1.3122833911,175.18657161,9.2762453699,220.31180475,15.351643522,4.85447,52.37143,Close
694,319.40571321,Private room,False,True,2,False,1,0,7,87,1,0.7155139729,0.236006194,442.89813781,23.451750682,609.13355241,42.445302306,4.9036,52.3735,Very Close
695,410.5640569,Entire home/apt,False,False,2,False,0,0,10,100,0,3.3000630977,0.6574074643,135.93855264,7.1980366872,170.29074795,11.866104318,4.84474,52.37518,Very Close
696,700.44290301,Entire home/apt,False,False,4,True,0,0,10,98,1,1.9486428406,1.8466109336,197.36779417,10.450755843,258.58229558,18.018386384,4.87116,52.38448,Close
697,245.82288567,Private room,False,True,2,False,0,0,9,90,0,2.0851041961,0.3686876002,450.63801144,23.861582134,433.43580607,30.202430561,4.88568,52.35505,Very Close
698,534.76437091,Entire home/apt,False,False,4,False,0,0,10,97,2,2.7902619366,0.5727512972,170.59979713,9.0333726137,220.78900275,15.384895365,4.91957,52.35409,Very Close
699,571.32144447,Entire home/apt,False,False,4,False,0,0,9,100,0,3.2944534593,0.6703715327,136.28546619,7.2164059901,170.68137933,11.893324074,4.84481,52.37506,Very Close
700,356.4314672,Private room,False,True,2,True,0,0,10,98,1,1.3032364314,1.3098106597,329.46508385,17.445395104,405.36458944,28.246387799,4.87397,52.37358,Close
701,1041.1735758,Entire home/apt,False,False,2,False,0,0,10,95,1,0.8636234431,0.324197213,498.05610079,26.372401472,906.99539833,63.20074427,4.8974,52.36593,Very Close
702,768.63590561,Entire home/apt,False,False,4,True,1,0,10,97,2,0.9685772581,0.4431243917,365.62742147,19.360214909,479.31946113,33.399669659,4.90604,52.37685,Very Close
703,342.60539451,Entire home/apt,False,False,2,True,0,1,10,95,1,3.7974247011,1.1844635088,145.45383412,7.7018771639,193.18523124,13.461424852,4.85182,52.35029,Close
704,430.24863497,Entire home/apt,False,False,2,False,1,0,8,100,1,2.1638971039,0.668772405,273.54646355,14.484467004,344.94380923,24.036180905,4.90031,52.35429,Very Close
705,210.20317297,Private room,False,True,2,False,0,0,8,88,1,3.3257174885,1.974942918,131.35881887,6.9555367407,170.66662852,11.892296217,4.93829,52.3619,Close
706,301.12717643,Private room,False,True,2,False,0,0,9,90,1,6.6125701834,2.6626697639,61.774074507,3.2709782911,76.447802547,5.3269928686,4.9684,52.41079,Kinda Far
707,841.75005273,Entire home/apt,False,False,6,False,0,0,9,98,2,1.1705919402,1.0438485513,388.91859452,20.593497998,519.77938812,36.218975582,4.87853,52.36765,Close
708,614.44004406,Entire home/apt,False,False,4,False,1,0,10,100,2,4.0813799834,0.9296212452,131.61642248,6.9691770234,167.50012423,11.671649642,4.84756,52.34939,Very Close
709,702.08328451,Entire home/apt,False,False,4,False,0,0,8,92,1,2.0324014438,1.8772275779,180.86147514,9.5767352826,239.419032,16.683062607,4.87917,52.38939,Close
710,380.56850936,Private room,False,True,2,False,1,0,9,94,1,2.9720994955,0.918863853,143.17957859,7.5814538226,181.08223407,12.618070597,4.85132,52.38097,Very Close
711,313.31286762,Private room,False,True,2,False,1,0,10,90,1,0.7215790783,0.5929999619,376.4953867,19.935680889,583.45775683,40.656175929,4.89156,52.37965,Very Close
712,337.91859021,Entire home/apt,False,False,2,False,0,0,10,100,1,2.7578981264,1.6614883605,196.08243137,10.382695029,238.68080705,16.63162203,4.857,52.362,Close
713,288.70714503,Private room,False,True,2,False,1,0,10,87,1,0.7815138353,0.6387634869,360.51970261,19.089757802,550.08753396,38.330890789,4.8911,52.38015,Very Close
714,199.8922035,Private room,False,True,2,True,1,0,9,95,1,2.3218805134,1.7972710673,161.95659439,8.5757092854,207.43953476,14.45468523,4.87617,52.39135,Close
715,344.24577602,Private room,False,True,2,False,0,0,10,80,1,2.2513736485,1.7275985287,208.22705145,11.025760732,260.25702787,18.135084139,4.86039,52.37029,Close
716,282.84863966,Private room,False,True,2,False,1,0,10,100,1,1.2764250683,0.1762701482,466.58522634,24.705997758,549.71411246,38.304870241,4.89321,52.36176,Very Close
717,276.28711363,Private room,False,True,2,False,0,1,9,93,1,2.3413656454,0.2097949033,296.97933919,15.725253339,392.79353685,27.370418768,4.89258,52.35219,Very Close
718,251.91573126,Private room,False,True,2,False,0,1,8,85,1,2.5275321467,0.3397168029,268.84821611,14.23569168,353.78962022,24.652569742,4.89075,52.35056,Very Close
719,405.64291238,Entire home/apt,False,False,3,True,0,0,10,97,1,3.2084808031,0.7617392261,171.19961326,9.0651332764,216.62950131,15.095055321,4.90231,52.34495,Very Close
720,283.78600052,Private room,False,True,2,True,1,0,10,99,0,3.9590157287,0.6744089116,135.171626,7.1574274119,168.11813775,11.714713713,4.90028,52.33792,Very Close
721,356.4314672,Private room,False,True,4,False,1,0,9,96,2,2.6615762467,0.490983878,196.43410693,10.401316483,251.724179,17.540502954,4.90848,52.35124,Very Close
722,244.41684437,Private room,False,True,2,False,0,1,9,88,1,2.5759182092,0.3915894338,258.90608038,13.709248987,339.08586683,23.627991051,4.89115,52.35011,Very Close
723,320.81175451,Private room,False,True,2,False,1,0,9,88,1,3.3169623062,1.499259877,177.70579017,9.4096396666,228.35697936,15.912242864,4.85878,52.35208,Close
724,645.37295245,Private room,False,True,2,False,0,1,10,100,1,0.287202815,0.4968487463,541.87715816,28.692755577,755.58228813,52.650060909,4.89086,52.37542,Very Close
726,564.0568978,Private room,False,True,2,False,1,0,10,100,2,3.4006261922,0.8761523907,181.30399695,9.6001671066,210.11613217,14.641194388,4.86919,52.3464,Very Close
727,940.17294308,Entire home/apt,False,False,4,False,0,0,9,100,2,1.1606518056,0.9283791093,279.11674629,14.779417176,381.34107808,26.572394964,4.88914,52.38338,Very Close
728,465.63400745,Private room,False,True,4,False,0,0,10,91,2,1.7908514512,1.2193062162,398.54907254,21.103438208,450.13215523,31.365856191,4.87343,52.36255,Close
729,368.85149861,Private room,False,True,3,False,1,0,10,100,1,6.3262199212,1.354728869,77.270884053,4.0915446535,95.305167731,6.6410012051,4.81668,52.34092,Close
730,491.64577133,Entire home/apt,False,False,2,False,0,0,9,94,0,1.5598421066,0.4380549746,393.03550453,20.811491118,449.59967988,31.328752542,4.89712,52.35943,Very Close
731,177.16120263,Private room,False,True,2,False,0,0,10,94,1,4.2453797794,0.4001626131,121.547725,6.4360328014,153.75066522,10.713567557,4.84054,52.35272,Very Close
732,391.81683969,Private room,False,True,2,True,0,1,10,94,0,1.3195079799,1.2331947236,344.12779612,18.221795461,450.76202281,31.40974627,4.875,52.369,Close
733,443.60602723,Entire home/apt,False,False,2,False,1,0,9,96,1,1.9085670633,0.6992974213,312.7830516,16.562070412,424.80280211,29.600870424,4.89963,52.35655,Very Close
734,565.22859888,Entire home/apt,False,False,4,False,0,0,9,85,2,6.8428518656,2.2490477274,69.384203073,3.6739396552,85.840948393,5.9815207852,4.80153,52.34793,Kinda Far
735,921.66006608,Entire home/apt,False,False,4,False,0,0,8,90,1,0.4099399981,0.2774761465,532.14882349,28.177633792,718.01782089,50.032514787,4.89659,52.37023,Very Close
736,950.01523211,Private room,False,True,4,False,1,0,8,85,1,2.0918187019,1.5170319116,322.39162135,17.070850564,342.19879109,23.844904092,4.86888,52.36167,Close
737,694.58439763,Entire home/apt,False,False,2,True,0,0,9,95,1,1.7291969471,0.4963551695,389.71222469,20.635521243,432.22525075,30.118077324,4.8965,52.35783,Very Close
738,313.31286762,Private room,False,True,3,True,0,0,10,96,2,8.4365360171,4.0300139425,54.927048571,2.9084237183,67.753263782,4.7211448984,4.7755,52.34942,Very Far
739,517.42319499,Private room,False,True,4,True,0,0,10,98,2,4.4866206454,0.7057572605,106.67606391,5.6485684651,132.15989021,9.209091291,4.8294,52.36294,Very Close
740,288.70714503,Private room,False,True,4,True,0,0,10,97,1,5.1893946931,3.8309827373,81.186003484,4.2988528288,101.26754389,7.0564681542,4.96931,52.37354,Far
741,300.89283622,Private room,False,True,2,False,0,0,10,91,1,1.367826063,1.4784423359,288.92472839,15.298756345,347.46227854,24.21167147,4.8755,52.37916,Close
742,479.46008014,Private room,False,True,4,True,0,0,10,98,2,4.166279688,0.1129651468,118.61466765,6.2807254657,151.15166212,10.532465282,4.91973,52.33952,Very Close
743,640.45180793,Entire home/apt,False,False,2,False,1,0,6,80,1,1.9089796979,0.2937352785,495.38630523,26.231034023,578.07210599,40.28089603,4.88971,52.3562,Very Close
744,1066.482319,Entire home/apt,False,False,4,True,1,0,8,100,3,2.1951353114,0.3181482618,236.89791527,12.543902021,313.4755248,21.843425572,4.90672,52.35535,Very Close
745,496.56691585,Entire home/apt,False,False,2,False,0,0,10,98,1,2.8074567437,1.6711178546,200.48741031,10.61594159,246.73298723,17.19270953,4.858,52.36,Close
746,420.40634593,Private room,False,True,2,False,0,0,9,96,1,1.9923415469,1.8597947312,189.06780261,10.011265775,246.31595528,17.163650144,4.87421,52.38691,Close
747,359.94657043,Private room,False,True,2,True,1,0,10,98,0,0.7118574718,0.5470815391,380.11566436,20.127376997,611.49271298,42.609692008,4.89224,52.37961,Very Close
748,421.34370679,Entire home/apt,False,False,2,False,0,0,10,100,1,3.2999354886,2.1603158609,130.70922301,6.9211402087,174.83535504,12.182779078,4.93937,52.36442,Kinda Far
749,540.62287629,Entire home/apt,False,False,2,False,0,0,7,92,1,0.8108103657,0.2856926425,407.14626382,21.558665199,502.6572916,35.025883262,4.90497,52.37265,Very Close
750,251.91573126,Private room,False,True,2,True,0,0,10,99,1,4.320341845,0.2669770556,128.66293252,6.8127877673,164.71701981,11.477718923,4.87243,52.33652,Very Close
751,305.81398074,Private room,False,True,2,False,1,0,9,84,1,0.372031375,0.4157414723,597.67675684,31.647381403,699.38662278,48.734266098,4.88764,52.37313,Very Close
753,645.37295245,Private room,False,True,2,False,0,1,10,90,1,0.8997135965,0.8018884224,440.91911233,23.346959968,620.69368112,43.250828706,4.88124,52.36967,Very Close
754,645.37295245,Private room,False,True,2,False,0,1,10,100,1,0.9198881611,0.8208105017,434.7026137,23.017792235,599.39785122,41.76690464,4.88099,52.36957,Very Close
755,613.73702341,Private room,False,True,4,True,0,0,10,100,2,0.7761684604,0.8529929215,843.99202465,44.689938498,583.72105689,40.674523056,4.88215,52.37517,Very Close
756,245.82288567,Private room,False,True,2,False,1,0,9,92,1,6.3489542346,1.4026486428,76.730708679,4.0629420085,94.755225043,6.6026804074,4.81522,52.34188,Close
757,589.83432147,Entire home/apt,False,False,2,False,0,0,10,100,1,1.445377036,1.534346249,253.23097373,13.408748319,323.49612798,22.541675618,4.87865,52.38275,Close
758,534.5300307,Entire home/apt,False,False,3,False,0,0,10,100,2,2.3252870556,1.4992338177,181.51687617,9.6114392028,225.68200374,15.725846714,4.86001,52.3784,Close
